episode,score,epsilon,budget,uncertainty
188,-11.0,0.1,737,0.004279466573015761
189,-15.0,0.1,563,0.004511812263386139
190,-16.0,0.1,456,0.0038684425955592583
191,-15.0,0.1,320,0.003858238623144745
192,-8.0,0.1,102,0.004322176173763856
193,-16.0,0.1,0,0.0036150862245485547
194,-16.0,0.1,0,0.004181453297272222
195,-18.0,0.1,0,0.003801035146302207
196,-18.0,0.1,0,0.0029798358465460994
197,-18.0,0.1,0,0.0035694865685227135
198,-16.0,0.1,0,0.00441259158888644
199,-17.0,0.1,0,0.0036917427239257714
