episode,score,epsilon,budget,uncertainty
50,-16.0,0.6011120000011827,0,0.07757380870458792
51,-18.0,0.5891840000012181,0,0.08776765736680753
52,-16.0,0.5790130000012482,0,0.0924561189311952
53,-19.0,0.568954000001278,0,0.0946645039155115
54,-21.0,0.5606030000013028,0,0.0921075314428573
55,-18.0,0.5502220000013336,0,0.09846371449925764
56,-19.0,0.5412060000013603,0,0.08954509779968536
57,-18.0,0.5314130000013894,0,0.08946462664122443
58,-21.0,0.5241610000014109,0,0.0786467288282761
59,-17.0,0.5121000000014466,0,0.08353725555247464
60,-19.0,0.5008230000014801,0,0.08253211166084155
61,-19.0,0.49111400000150884,0,0.08470784897446665
62,-19.0,0.48150300000153734,0,0.07352395824618632
63,-18.0,0.47056900000156976,0,0.07878667567963933
64,-17.0,0.4585220000016055,0,0.08216704525332735
65,-20.0,0.44898800000163375,0,0.08012949658295197
66,-17.0,0.43789300000166664,0,0.08512652491113576
67,-18.0,0.42564300000170296,0,0.08246030269456761
68,-16.0,0.4136170000017386,0,0.08546952984775
69,-18.0,0.4030750000017699,0,0.08725604372486165
70,-18.0,0.39054500000180703,0,0.09077475226364572
71,-14.0,0.3772590000018464,0,0.09395118998299824
72,-17.0,0.36571600000188065,0,0.08934318554870617
73,-18.0,0.3543690000019143,0,0.09177300391631416
74,-15.0,0.3407400000019547,0,0.09862254324077825
75,-15.0,0.3262290000019977,0,0.09421055702028955
76,-17.0,0.312649000002038,0,0.08648537800109647
77,-12.0,0.2955200000020888,0,0.08792904003979626
78,-14.0,0.2788880000021381,0,0.08015153017435976
79,-17.0,0.26662400000217445,0,0.0734072880591925
80,-13.0,0.25043300000222246,0,0.07234388845499606
81,-16.0,0.2356840000022094,0,0.06524381461483879
82,-15.0,0.22193600000219565,0,0.06556052707295482
83,-16.0,0.20724300000218096,0,0.06633759872489149
84,-14.0,0.18965200000216337,0,0.06563575470792644
85,-13.0,0.17120000000214491,0,0.07105260323404514
86,-14.0,0.15094200000212465,0,0.06675391234525073
87,-14.0,0.1344780000021082,0,0.06211553714305422
88,-15.0,0.12047800000210315,0,0.07289241473516449
89,-16.0,0.10422400000211912,0,0.06996659386015042
90,-10.0,0.08505100000213796,0,0.07008231131966196
91,-15.0,0.06764200000215506,0,0.06408456145236392
92,-10.0,0.04881900000215999,0,0.06191954619863184
93,-10.0,0.0273290000021598,0,0.058522641911938886
94,-7.0,0.01,0,0.055910321762916215
95,-8.0,0.01,0,0.05639130116087389
96,-10.0,0.01,0,0.05664554073253271
97,-14.0,0.01,0,0.05947040999559624
98,-8.0,0.01,0,0.060633199925123914
99,-12.0,0.01,0,0.05468595382033035
100,-8.0,0.01,0,0.05560499317980528
101,-13.0,0.01,0,0.05606812698765031
102,-8.0,0.01,0,0.05814278831220705
103,-5.0,0.01,0,0.056725575727256415
104,1.0,0.01,0,0.04911200823007902
105,-3.0,0.01,0,0.048441363984569344
106,-4.0,0.01,0,0.051002525875248866
107,-4.0,0.01,0,0.048035159607519896
108,5.0,0.01,0,0.04848184151967752
109,3.0,0.01,0,0.046811787342895574
110,2.0,0.01,0,0.04402891705378242
111,-6.0,0.01,0,0.04592412137827486
112,3.0,0.01,0,0.04631785541030956
113,7.0,0.01,0,0.04440484826930465
114,-3.0,0.01,0,0.04543757932968663
115,2.0,0.01,0,0.04470607640495254
116,8.0,0.01,0,0.04358514991505821
117,4.0,0.01,0,0.04438952005086191
118,5.0,0.01,0,0.04266543531523672
119,8.0,0.01,0,0.04522142834195209
120,8.0,0.01,0,0.0411313829595998
121,9.0,0.01,0,0.04370434807910889
122,3.0,0.01,0,0.0478288522029083
123,7.0,0.01,0,0.04507521373344443
124,5.0,0.01,0,0.046460990313576436
125,8.0,0.01,0,0.04232866104266417
126,13.0,0.01,0,0.040346909634874986
127,8.0,0.01,0,0.04146591773705445
128,10.0,0.01,0,0.040025051040509345
129,9.0,0.01,0,0.03979466379566405
130,3.0,0.01,0,0.03941820533435467
131,9.0,0.01,0,0.035764639230346736
132,8.0,0.01,0,0.03578304632278579
