episode,score,epsilon,budget,uncertainty
37,-21.0,0.3226900000020982,0,0.13482821272290615
38,-19.0,0.3130200000020885,0,0.13179793206526058
39,-20.0,0.3046000000020801,0,0.11998589766917489
40,-17.0,0.2938900000020694,0,0.13579988336307106
41,-21.0,0.28597000000206146,0,0.13903719704184267
42,-21.0,0.27805000000205354,0,0.1411752553769585
43,-19.0,0.2673100000020428,0,0.14900199541721487
44,-19.0,0.255520000002031,0,0.142243399476732
45,-20.0,0.24514000000202063,0,0.13403466900161007
46,-19.0,0.23188000000200737,0,0.15198421282735886
47,-15.0,0.21604000000199153,0,0.15028080212497952
48,-15.0,0.19825000000197374,0,0.15302160581623053
49,-15.0,0.18176000000195724,0,0.16099781942429
50,-19.0,0.16928000000194476,0,0.16307156709715342
51,-17.0,0.1514200000019269,0,0.1552237838439952
52,-19.0,0.1394100000019149,0,0.14155900133130056
53,-12.0,0.11921000000190272,0,0.15032378822417541
54,-19.0,0.10538000000190809,0,0.13626531323529806
55,-18.0,0.09119000000191359,0,0.13725698122083932
56,-8.0,0.06566000000192349,0,0.14538045367317204
57,-3.0,0.05,0,0.14288507936313222
58,-9.0,0.05,0,0.13418817788509554
59,12.0,0.05,0,0.1313788167430323
60,5.0,0.05,0,0.12205394705100571
61,8.0,0.05,0,0.10961239658798097
62,-8.0,0.05,0,0.1010920573832631
63,16.0,0.05,0,0.10240955887608547
64,-1.0,0.05,0,0.09243074495769651
65,15.0,0.05,0,0.09570213320653426
66,16.0,0.05,0,0.09426696387109147
67,-1.0,0.05,0,0.09182214644783986
68,9.0,0.05,0,0.10043008918110867
69,11.0,0.05,0,0.09755651299841701
70,10.0,0.05,0,0.09374169846555007
71,17.0,0.05,0,0.0924789505673202
72,4.0,0.05,0,0.08717203369413581
73,21.0,0.05,0,0.09743295029955733
74,-4.0,0.05,0,0.09022800387455183
75,3.0,0.05,0,0.08649122679737978
76,8.0,0.05,0,0.08955784193911268
77,7.0,0.05,0,0.07188013718598031
78,11.0,0.05,0,0.061915008637713154
79,10.0,0.05,0,0.05992393906954816
80,11.0,0.05,0,0.05566345072506231
81,19.0,0.05,0,0.057966929689099556
82,10.0,0.05,0,0.05573249241965931
83,9.0,0.05,0,0.05284361350758029
84,14.0,0.05,0,0.05262488437794265
85,19.0,0.05,0,0.05477308321379773
86,7.0,0.05,0,0.04933220049191712
87,10.0,0.05,0,0.05065691579728894
88,6.0,0.05,0,0.04770732210058356
89,8.0,0.05,0,0.04253960709977634
90,9.0,0.05,0,0.04234289360646891
91,18.0,0.05,0,0.045725365721743565
92,10.0,0.05,0,0.03672733223227913
93,15.0,0.05,0,0.039209600230420354
94,12.0,0.05,0,0.03360247803362054
95,12.0,0.05,0,0.03187256857464894
96,13.0,0.05,0,0.03363174232773323
97,17.0,0.05,0,0.0311765237741065
98,16.0,0.05,0,0.03547130700799116
99,17.0,0.05,0,0.03597561553595309
100,19.0,0.05,0,0.03844171743427192
101,-5.0,0.05,0,0.0441460211544211
102,13.0,0.05,0,0.03885021909035821
103,13.0,0.05,0,0.041272167459629895
104,11.0,0.05,0,0.03840588787995108
105,15.0,0.05,0,0.035909998188303274
106,17.0,0.05,0,0.03378732400708194
107,-1.0,0.05,0,0.035536711512974876
108,13.0,0.05,0,0.0359757046867606
109,21.0,0.05,0,0.038396434967247366
110,-1.0,0.05,0,0.034833967217342394
111,5.0,0.05,0,0.03287954072081131
112,13.0,0.05,0,0.037555710363246744
113,16.0,0.05,0,0.03408329865639326
114,18.0,0.05,0,0.03309301515079517
115,15.0,0.05,0,0.0320472028460089
116,10.0,0.05,0,0.032041277070575996
117,10.0,0.05,0,0.02955380829121256
118,15.0,0.05,0,0.030509571313163387
119,14.0,0.05,0,0.028211870505328644
120,14.0,0.05,0,0.02935332585219
121,17.0,0.05,0,0.028117090911202982
122,10.0,0.05,0,0.024194615028909485
123,17.0,0.05,0,0.025402582862291672
124,14.0,0.05,0,0.022857506837282604
125,6.0,0.05,0,0.025739299769111348
126,13.0,0.05,0,0.023480940183186715
127,17.0,0.05,0,0.022762881600128907
128,16.0,0.05,0,0.022437219601853943
129,14.0,0.05,0,0.020851048150778234
130,17.0,0.05,0,0.02162989407362922
131,18.0,0.05,0,0.018267411266511224
132,9.0,0.05,0,0.016358459380899883
133,16.0,0.05,0,0.01780870987863494
134,18.0,0.05,0,0.018765705816506002
