episode,score,epsilon,budget,uncertainty
185,7.0,0.05,42556,0.0091862100830995
186,9.0,0.05,42556,0.01047435086666335
187,13.0,0.05,42556,0.010097139440655583
188,7.0,0.05,42556,0.007943870931210165
189,16.0,0.05,42556,0.008278999114811728
190,7.0,0.05,42556,0.008089198606198743
191,19.0,0.05,42556,0.006856627974059952
192,17.0,0.05,42556,0.007764760389905292
193,12.0,0.05,42556,0.0076353561251055
194,17.0,0.05,42556,0.00709545077960104
195,16.0,0.05,42556,0.008240801360207531
196,10.0,0.05,42556,0.007417914979545901
197,15.0,0.05,42556,0.007121634757227818
198,15.0,0.05,42556,0.007110642421204869
199,10.0,0.05,42556,0.0065725122950812615
200,16.0,0.05,42556,0.00726522673486124
201,14.0,0.05,42556,0.007014356835553265
202,19.0,0.05,42556,0.0068857981581505285
203,13.0,0.05,42556,0.005894011594662188
204,7.0,0.05,42556,0.005248301993339531
205,14.0,0.05,42556,0.0049321948641212286
206,18.0,0.05,42556,0.005177496083452362
207,10.0,0.05,42556,0.005769137763449877
208,18.0,0.05,42556,0.0056755728632519155
209,17.0,0.05,42556,0.005365037441245033
210,10.0,0.05,42556,0.005980468288928
211,15.0,0.05,42556,0.006511044649915058
212,14.0,0.05,42556,0.006152423484750539
213,15.0,0.05,42556,0.006677816553085045
214,18.0,0.05,42556,0.00599086998345976
215,20.0,0.05,42556,0.006288606529529361
216,17.0,0.05,42556,0.005536149544296235
217,18.0,0.05,42556,0.0055092273019404815
218,17.0,0.05,42556,0.0062780577664036516
219,19.0,0.05,42556,0.006834504860547261
220,11.0,0.05,42556,0.0065772356305183015
221,5.0,0.05,42556,0.0065304835067718945
222,16.0,0.05,42556,0.006263349367520392
223,16.0,0.05,42556,0.006032422127729773
224,13.0,0.05,42556,0.006166327685373186
225,20.0,0.05,42556,0.006307381453937573
226,17.0,0.05,42556,0.006493728724246151
227,18.0,0.05,42556,0.006479258212526775
228,20.0,0.05,42556,0.006214553634851723
229,15.0,0.05,42556,0.005709648225429528
230,14.0,0.05,42556,0.006093806976423366
231,14.0,0.05,42556,0.006153843933816461
232,19.0,0.05,42556,0.005990796875760699
233,14.0,0.05,42556,0.007057623114970943
234,17.0,0.05,42556,0.007070274563198035
235,20.0,0.05,42556,0.006724806075028296
236,18.0,0.05,42556,0.006973665396359332
237,17.0,0.05,42556,0.0065895823858087305
238,15.0,0.05,42556,0.00668583932800541
239,18.0,0.05,42556,0.006066498604403543
240,19.0,0.05,42556,0.006037015986635515
241,20.0,0.05,42556,0.006112656957862069
242,19.0,0.05,42556,0.006465550333093293
243,16.0,0.05,42556,0.006813090536785882
244,21.0,0.05,42556,0.00662536054380409
245,9.0,0.05,42556,0.006169525425444318
246,21.0,0.05,42556,0.006799455631342014
247,16.0,0.05,42556,0.006434658528620892
248,21.0,0.05,42556,0.006353376538486702
249,15.0,0.05,42556,0.0056154253298248665
250,16.0,0.05,42556,0.005069733035851871
251,17.0,0.05,42556,0.004981948340459148
252,17.0,0.05,42556,0.005196715925552777
253,17.0,0.05,42556,0.005051256293759478
254,19.0,0.05,42556,0.005187014412803143
255,20.0,0.05,42556,0.005309140722797945
256,20.0,0.05,42556,0.005593215711913953
257,12.0,0.05,42556,0.00481871708127052
258,16.0,0.05,42556,0.004930552451196552
259,15.0,0.05,42556,0.0048854277530364495
260,14.0,0.05,42556,0.00421859596332544
261,13.0,0.05,42556,0.00395432816685874
262,17.0,0.05,42556,0.004138398499880141
263,13.0,0.05,42556,0.004086847648981452
264,9.0,0.05,42556,0.0037061151136026332
265,21.0,0.05,42556,0.003935015490940564
266,14.0,0.05,42556,0.0034143423434666257
267,15.0,0.05,42556,0.003454923041121868
268,18.0,0.05,42556,0.003190677999069245
269,21.0,0.05,42556,0.003615442026290676
270,15.0,0.05,42556,0.0031535834676015726
271,17.0,0.05,42556,0.0034063130188096693
272,20.0,0.05,42556,0.00322063613937947
273,18.0,0.05,42556,0.003249767249861185
274,16.0,0.05,42556,0.0030912026936213226
275,14.0,0.05,42556,0.0030003558258429215
276,21.0,0.05,42556,0.0036741619707400582
277,6.0,0.05,42556,0.003457359929353318
278,16.0,0.05,42556,0.004049948742620968
