episode,score,epsilon,budget,uncertainty
195,10.0,0.05,11837,0.03574810466583074
196,9.0,0.05,11647,0.03794029420463696
197,8.0,0.05,11392,0.04314675052637947
198,1.0,0.05,10504,0.1739149122958747
199,4.0,0.05,10125,0.047421608763416105
200,5.0,0.05,9650,0.05704454775221054
201,5.0,0.05,9367,0.045226703233479916
202,9.0,0.05,9158,0.042083089311619304
203,10.0,0.05,8964,0.03640913093807283
204,4.0,0.05,8452,0.05566781232915755
205,11.0,0.05,8268,0.03647071149810372
206,6.0,0.05,7915,0.050696936974148316
207,3.0,0.05,7202,0.16568127115670364
208,11.0,0.05,7014,0.03892049361974344
209,9.0,0.05,6623,0.051831759986984006
210,6.0,0.05,6018,0.07330263338670735
211,8.0,0.05,5483,0.06762030734910722
212,16.0,0.05,5323,0.03571989637676344
213,9.0,0.05,5069,0.03948169190993629
214,6.0,0.05,4420,0.0706551122039042
215,8.0,0.05,4103,0.04408037677112679
216,15.0,0.05,3956,0.03684937697530248
217,3.0,0.05,3389,0.07581419534723138
218,13.0,0.05,3253,0.03300687397950359
219,12.0,0.05,3102,0.034497221491481794
220,13.0,0.05,2940,0.03835621278844211
221,3.0,0.05,2205,0.17282109122862957
222,9.0,0.05,1900,0.0466870023268065
223,15.0,0.05,1683,0.039848062194613836
224,13.0,0.05,1529,0.0375385650058442
225,7.0,0.05,990,0.07682900396822688
226,11.0,0.05,795,0.036533385695840095
227,11.0,0.05,542,0.04298814209427727
228,14.0,0.05,423,0.03208918455671577
229,8.0,0.05,23,0.053213161393581856
230,-1.0,0.05,0,0.09080972584620484
231,11.0,0.05,0,0.035510464500897024
232,16.0,0.05,0,0.035424770858839515
233,9.0,0.05,0,0.0418934113406627
234,3.0,0.05,0,0.07025639826262144
235,2.0,0.05,0,0.11197286290628942
236,-1.0,0.05,0,0.08465965852234687
237,3.0,0.05,0,0.08383882794967185
238,-3.0,0.05,0,0.1311974814811981
239,7.0,0.05,0,0.04951146234574052
240,13.0,0.05,0,0.03256606601700843
241,11.0,0.05,0,0.03494244762437159
242,-1.0,0.05,0,0.06590097577519734
243,8.0,0.05,0,0.04536123294967161
244,-3.0,0.05,0,0.10098976388608079
245,2.0,0.05,0,0.059411685332264506
246,-1.0,0.05,0,0.05765127199340874
247,13.0,0.05,0,0.031269570946185495
248,5.0,0.05,0,0.0391324257544425
249,10.0,0.05,0,0.03638503035459412
250,7.0,0.05,0,0.0397527501154758
251,-1.0,0.05,0,0.051651460826993234
252,19.0,0.05,0,0.027102071097490046
253,15.0,0.05,0,0.025243801530178838
254,14.0,0.05,0,0.02642087737569266
255,14.0,0.05,0,0.027516811155591563
256,15.0,0.05,0,0.025364650343544782
257,12.0,0.05,0,0.02680276741918497
258,9.0,0.05,0,0.0353486276738535
259,14.0,0.05,0,0.02786077847768109
260,12.0,0.05,0,0.025053671598475862
261,15.0,0.05,0,0.023837902262078495
262,18.0,0.05,0,0.022574343799005286
263,11.0,0.05,0,0.023865942337338932
264,-1.0,0.05,0,0.032814200064462146
265,15.0,0.05,0,0.020769048067248393
266,-1.0,0.05,0,0.03834840760481471
267,15.0,0.05,0,0.02099212433972959
268,-1.0,0.05,0,0.036698019164311806
269,-1.0,0.05,0,0.033591577848360026
270,2.0,0.05,0,0.029950221702973876
271,-1.0,0.05,0,0.02971808343407496
272,-1.0,0.05,0,0.03393698897817001
273,-1.0,0.05,0,0.02802929765813761
274,9.0,0.05,0,0.02902593412487036
275,13.0,0.05,0,0.019490828866332258
276,9.0,0.05,0,0.01919423973019041
277,-1.0,0.05,0,0.025852185935811886
278,16.0,0.05,0,0.016485934601145436
279,13.0,0.05,0,0.018748557459637175
280,11.0,0.05,0,0.017179651797597752
281,13.0,0.05,0,0.017764795078681794
282,12.0,0.05,0,0.015609224673027859
283,4.0,0.05,0,0.023272223992472665
284,19.0,0.05,0,0.016590388691590945
285,16.0,0.05,0,0.016874557593168325
286,17.0,0.05,0,0.016920785278992444
287,-1.0,0.05,0,0.02282914962698946
288,17.0,0.05,0,0.015557461180187806
289,16.0,0.05,0,0.015443478334448129
290,-1.0,0.05,0,0.02022625383179084
291,20.0,0.05,0,0.01608736942462217
292,4.0,0.05,0,0.020894010397950396
293,8.0,0.05,0,0.01912381845779993
294,16.0,0.05,0,0.01563590517706038
295,11.0,0.05,0,0.015176251498355107
296,17.0,0.05,0,0.014649321064031844
297,12.0,0.05,0,0.012348418116947101
298,8.0,0.05,0,0.014246186358381782
299,14.0,0.05,0,0.013279937594228557
