episode,score,epsilon,budget,uncertainty
64,-7.0,0.06495000000192376,44503,0.04968287643373179
65,-7.0,0.05,44232,0.05180238289194765
66,-2.0,0.05,43913,0.05222710136031788
67,-5.0,0.05,43476,0.06304916770650681
68,3.0,0.05,43187,0.054004138203102126
69,11.0,0.05,42899,0.05677045856150705
70,6.0,0.05,42672,0.05063675541146336
71,-6.0,0.05,42394,0.051228925535674014
72,18.0,0.05,42142,0.0572234904109199
73,14.0,0.05,41888,0.05662203468811501
74,18.0,0.05,41603,0.06209424329720705
75,12.0,0.05,41383,0.05035974122658863
76,12.0,0.05,41146,0.04992269071237822
77,14.0,0.05,40923,0.05450119457900766
78,20.0,0.05,40612,0.06784816068518142
79,3.0,0.05,40257,0.057079945494602026
80,9.0,0.05,39854,0.06296884057914302
81,15.0,0.05,39538,0.06287404912657235
82,19.0,0.05,39268,0.0631344761486154
83,13.0,0.05,38914,0.0643562881758867
84,4.0,0.05,38464,0.06238279826769856
85,4.0,0.05,38111,0.06096091908007623
86,-1.0,0.05,37707,0.05851944771103188
87,-3.0,0.05,37141,0.0677743900193565
88,-1.0,0.05,36585,0.06843632373433682
89,8.0,0.05,36288,0.0565308597825574
90,11.0,0.05,36032,0.05384710267615107
91,8.0,0.05,35842,0.04769732020539186
92,12.0,0.05,35624,0.049794527252714306
93,12.0,0.05,35432,0.04958374969601875
94,14.0,0.05,35250,0.04845771852119861
95,14.0,0.05,35052,0.051557054233880115
96,2.0,0.05,34763,0.05218619452956618
97,12.0,0.05,34567,0.04893309961915965
98,17.0,0.05,34381,0.05516452428898676
99,10.0,0.05,34183,0.04880725314217289
100,-6.0,0.05,33877,0.06405088305599523
101,17.0,0.05,33733,0.04797251763337921
102,17.0,0.05,33557,0.04900479133949283
103,12.0,0.05,33386,0.04733991294543967
104,14.0,0.05,33183,0.05100218417270768
105,16.0,0.05,33033,0.04620993583213971
106,16.0,0.05,32797,0.05485646616408708
107,10.0,0.05,32536,0.053089170407768775
108,17.0,0.05,32312,0.05301428097674729
109,16.0,0.05,32118,0.0483122690099381
110,7.0,0.05,31955,0.04217404135672037
111,15.0,0.05,31784,0.045135981425349886
112,14.0,0.05,31580,0.04939155956907641
113,9.0,0.05,31392,0.04683635869536285
114,15.0,0.05,31244,0.045636859272034626
115,13.0,0.05,31071,0.04451401453052167
116,16.0,0.05,30947,0.04262438567715759
117,18.0,0.05,30841,0.04261272362445722
118,12.0,0.05,30715,0.04386561526419878
119,10.0,0.05,30549,0.043115137705471464
120,11.0,0.05,30397,0.04345603231776559
121,11.0,0.05,30210,0.04636850090488869
122,20.0,0.05,30009,0.054276521532753155
123,17.0,0.05,29852,0.04780378523508398
124,15.0,0.05,29670,0.04681423992736629
125,7.0,0.05,29525,0.04133996381656102
126,1.0,0.05,29352,0.039438657367211014
127,14.0,0.05,29200,0.0436206132997052
128,15.0,0.05,29075,0.04035035464151929
129,11.0,0.05,28953,0.04258514973921399
130,10.0,0.05,28846,0.04127464884566017
131,14.0,0.05,28716,0.04244806773481129
132,18.0,0.05,28630,0.038599838009429836
133,9.0,0.05,28486,0.03978135072428005
134,15.0,0.05,28371,0.04045842464301371
135,15.0,0.05,28282,0.03684096529610906
136,18.0,0.05,28181,0.03813291092804651
137,18.0,0.05,28073,0.03985643034068139
138,17.0,0.05,27963,0.03803483890735998
139,17.0,0.05,27850,0.03690181318718238
140,18.0,0.05,27761,0.0390069783029394
141,8.0,0.05,27671,0.032604721570370344
142,15.0,0.05,27580,0.03798356393946316
143,12.0,0.05,27490,0.03519606623877998
144,14.0,0.05,27368,0.03974066191002108
