episode,score,epsilon,budget,uncertainty
54,-17.0,0.3941800000021697,43208,0.0570889988842327
55,-15.0,0.37367000000214917,42904,0.061900065262447304
56,-14.0,0.3512800000021268,42617,0.05872499361233274
57,-18.0,0.33554000000211104,42446,0.05634545474541001
58,-16.0,0.32157000000209707,42297,0.054513960778239896
59,-13.0,0.30016000000207566,42078,0.057225420438136
60,-15.0,0.2804000000020559,41879,0.057371668915499024
61,-12.0,0.2528200000020283,41473,0.06316121548996391
62,-18.0,0.23416000000200965,41285,0.055551570005807724
63,-15.0,0.2091100000019846,41011,0.057666548366236414
64,-16.0,0.19046000000196595,40793,0.057573608681809246
65,-18.0,0.17173000000194721,40597,0.05775414090327624
66,-14.0,0.14835000000192383,40357,0.05604485174106439
67,-14.0,0.1281300000019036,40122,0.0590528061258322
68,-5.0,0.09679000000191142,39769,0.05928930189536591
69,-10.0,0.07278000000192072,39485,0.05928286911220736
70,-9.0,0.05,39125,0.06042763563216159
71,-3.0,0.05,38614,0.06379251542863495
72,-6.0,0.05,38103,0.0672410724785924
73,-12.0,0.05,37560,0.07475185164609381
74,-5.0,0.05,36738,0.08439468888096349
75,-8.0,0.05,35836,0.0888231715998755
76,1.0,0.05,34835,0.09732346204631119
77,-9.0,0.05,33868,0.10043104333256458
78,-6.0,0.05,32549,0.11259351164546205
79,-1.0,0.05,31088,0.15036971881616346
80,1.0,0.05,29947,0.10743769418108813
81,-6.0,0.05,28963,0.08975229379313052
82,2.0,0.05,27805,0.09017878692482327
83,-8.0,0.05,26660,0.09535218116499912
84,1.0,0.05,25242,0.13260506380764225
85,1.0,0.05,23632,0.1863319566722601
86,1.0,0.05,21797,0.2038013227741909
87,1.0,0.05,20381,0.11179561971167734
88,6.0,0.05,19364,0.095942362107802
89,4.0,0.05,18005,0.09630980317861741
90,9.0,0.05,16978,0.0952864069764575
91,1.0,0.05,15628,0.13070700124999515
92,-4.0,0.05,14581,0.09654998500857363
93,-3.0,0.05,13462,0.10048224353192227
94,1.0,0.05,12185,0.16196744059320645
95,12.0,0.05,11296,0.0955536608390954
96,1.0,0.05,10218,0.09238306884375658
97,-4.0,0.05,9333,0.09155380217841257
98,1.0,0.05,7921,0.2418848151803564
99,3.0,0.05,7025,0.08384848550564158
100,11.0,0.05,6205,0.08760058766460631
101,10.0,0.05,5266,0.08709081595124518
102,11.0,0.05,4408,0.09512977807277037
103,8.0,0.05,3634,0.09027069330045513
104,16.0,0.05,2901,0.09638214288298286
105,8.0,0.05,2037,0.08620759007012094
106,10.0,0.05,1067,0.09288343610156409
107,10.0,0.05,252,0.09054435415745121
108,-1.0,0.05,0,0.11407354047140954
109,-1.0,0.05,0,0.11491420892093737
110,6.0,0.05,0,0.09893777712182238
111,-3.0,0.05,0,0.12520271205685252
112,11.0,0.05,0,0.08272523505035975
113,20.0,0.05,0,0.10340713552451956
114,12.0,0.05,0,0.09021672016175275
115,5.0,0.05,0,0.0975572705024098
116,-3.0,0.05,0,0.10224778168833489
117,5.0,0.05,0,0.08454523772236562
118,-6.0,0.05,0,0.11827136280939204
119,12.0,0.05,0,0.08436318456968914
120,7.0,0.05,0,0.09068023300375457
121,10.0,0.05,0,0.09400508529988598
122,10.0,0.05,0,0.08500143263611393
123,9.0,0.05,0,0.08576369784805284
124,15.0,0.05,0,0.08857299344774984
125,10.0,0.05,0,0.0772407956086579
126,3.0,0.05,0,0.08019980747002836
127,11.0,0.05,0,0.07615525152671883
128,13.0,0.05,0,0.07590732881346557
129,14.0,0.05,0,0.07913635142369137
130,7.0,0.05,0,0.07428233949251703
131,8.0,0.05,0,0.06703515588830511
132,11.0,0.05,0,0.06718463036118993
133,9.0,0.05,0,0.06435243682254803
134,10.0,0.05,0,0.06848053477392091
135,17.0,0.05,0,0.06949047483880456
136,10.0,0.05,0,0.06406896029730855
137,11.0,0.05,0,0.05801112113095882
138,6.0,0.05,0,0.05769677971739443
139,19.0,0.05,0,0.06325233235695889
140,14.0,0.05,0,0.0545662055801613
141,15.0,0.05,0,0.057093447980928955
142,7.0,0.05,0,0.057305141830180546
143,8.0,0.05,0,0.06079067277272446
144,14.0,0.05,0,0.05600670201761195
145,20.0,0.05,0,0.057027667994757565
146,16.0,0.05,0,0.055059140576865215
147,8.0,0.05,0,0.055839509387572685
148,-1.0,0.05,0,0.05592128455437153
149,15.0,0.05,0,0.04833290228950345
150,8.0,0.05,0,0.04692240672102152
151,11.0,0.05,0,0.04616957476330555
152,13.0,0.05,0,0.04785945456864541
153,14.0,0.05,0,0.0506877880006088
154,15.0,0.05,0,0.04966393291770522
155,14.0,0.05,0,0.04619627528527262
156,16.0,0.05,0,0.04503896472300542
157,14.0,0.05,0,0.040426692944699305
158,16.0,0.05,0,0.04320440036442844
159,10.0,0.05,0,0.042369287567753024
160,10.0,0.05,0,0.04494866490142752
161,18.0,0.05,0,0.04663547974348109
162,11.0,0.05,0,0.0424759537350954
163,18.0,0.05,0,0.04201873700204426
164,11.0,0.05,0,0.04073717800279631
165,10.0,0.05,0,0.04217129907899087
166,12.0,0.05,0,0.04050173753281482
167,15.0,0.05,0,0.042227175007131634
168,14.0,0.05,0,0.041502354183168666
169,11.0,0.05,0,0.04312299487976931
170,16.0,0.05,0,0.04072718692968265
171,6.0,0.05,0,0.043217317898158386
172,9.0,0.05,0,0.039398156200981645
173,13.0,0.05,0,0.04145769864943523
174,12.0,0.05,0,0.042167843029504486
175,1.0,0.05,0,0.045142249436106945
176,7.0,0.05,0,0.04105463685745602
177,10.0,0.05,0,0.037175408472784194
178,12.0,0.05,0,0.035582433470885806
179,14.0,0.05,0,0.036584343247222866
180,-1.0,0.05,0,0.03803074015749616
181,16.0,0.05,0,0.03817106895489482
182,6.0,0.05,0,0.038383686039153306
183,16.0,0.05,0,0.03805368941334762
184,12.0,0.05,0,0.037029956832233445
185,-1.0,0.05,0,0.038177907672597225
186,9.0,0.05,0,0.03890443620761389
187,15.0,0.05,0,0.04219451414953088
188,11.0,0.05,0,0.03613012575725742
189,-8.0,0.05,0,0.03816024798458799
190,-3.0,0.05,0,0.043394755602433735
191,12.0,0.05,0,0.04115402815563477
192,8.0,0.05,0,0.03945003898194741
193,9.0,0.05,0,0.04073233519596673
194,8.0,0.05,0,0.038517594119132186
195,11.0,0.05,0,0.040320932093159144
196,15.0,0.05,0,0.041028539010288294
197,14.0,0.05,0,0.04003010368253025
198,8.0,0.05,0,0.04109509700987299
199,18.0,0.05,0,0.041949622595286555
200,4.0,0.05,0,0.04224845071319578
201,16.0,0.05,0,0.0448420249632223
202,12.0,0.05,0,0.0413720422584588
203,14.0,0.05,0,0.04413169408295317
204,11.0,0.05,0,0.04315554486457654
205,20.0,0.05,0,0.041492854076826235
206,17.0,0.05,0,0.04211429130913119
207,10.0,0.05,0,0.0386184568376508
208,16.0,0.05,0,0.0433357803238647
209,14.0,0.05,0,0.04275162361322427
210,12.0,0.05,0,0.0427866398446443
211,19.0,0.05,0,0.044212778068144526
212,18.0,0.05,0,0.04247883787635809
213,16.0,0.05,0,0.04276742086694761
214,18.0,0.05,0,0.04352637103831543
215,15.0,0.05,0,0.04115164985410091
216,15.0,0.05,0,0.038412637441273385
217,15.0,0.05,0,0.038779811923630905
218,10.0,0.05,0,0.03933533796014901
219,14.0,0.05,0,0.041390789084017596
220,17.0,0.05,0,0.04285630329528918
221,10.0,0.05,0,0.0427984640739083
222,10.0,0.05,0,0.04300028259582303
223,14.0,0.05,0,0.0428801701215493
224,17.0,0.05,0,0.0422610880967305
225,15.0,0.05,0,0.03909287095091333
226,17.0,0.05,0,0.04122775648497224
227,17.0,0.05,0,0.03918222590233552
228,16.0,0.05,0,0.04044860554646217
229,19.0,0.05,0,0.0378758906362397
230,19.0,0.05,0,0.041488210246076476
231,18.0,0.05,0,0.040827003325420344
232,17.0,0.05,0,0.03869086593299606
233,17.0,0.05,0,0.04000921468668546
234,16.0,0.05,0,0.0385977180550819
235,16.0,0.05,0,0.039187991829787126
236,16.0,0.05,0,0.03798841939485701
237,13.0,0.05,0,0.035435711460498474
238,18.0,0.05,0,0.03335972180923111
239,14.0,0.05,0,0.03708437790965989
240,15.0,0.05,0,0.03550784391735798
241,16.0,0.05,0,0.03788375623808592
242,20.0,0.05,0,0.037057638683413364
243,15.0,0.05,0,0.03826488447975394
244,17.0,0.05,0,0.03881158821165371
245,18.0,0.05,0,0.035997902675025534
246,19.0,0.05,0,0.03550585443896519
247,18.0,0.05,0,0.035457911627617626
248,17.0,0.05,0,0.03417223724021044
249,19.0,0.05,0,0.03268394528096713
250,15.0,0.05,0,0.03454286977793222
251,14.0,0.05,0,0.032283331717203656
252,19.0,0.05,0,0.03156793202378415
253,15.0,0.05,0,0.03223327181838227
254,17.0,0.05,0,0.032282694474857335
255,17.0,0.05,0,0.03581021791542128
256,18.0,0.05,0,0.03224762778659752
257,15.0,0.05,0,0.032186413941678906
258,20.0,0.05,0,0.029484529023463962
259,14.0,0.05,0,0.031248161145345586
260,13.0,0.05,0,0.03410236678523911
261,15.0,0.05,0,0.029718223806448955
262,19.0,0.05,0,0.02731883934994773
263,19.0,0.05,0,0.02700697067031337
264,19.0,0.05,0,0.025940145892543218
265,16.0,0.05,0,0.027339147801550254
266,17.0,0.05,0,0.026946916485935796
267,19.0,0.05,0,0.025240943740813256
268,13.0,0.05,0,0.03021252123643553
269,18.0,0.05,0,0.03157227745613617
270,17.0,0.05,0,0.0292293821531071
271,14.0,0.05,0,0.02920450925127552
272,18.0,0.05,0,0.02893464766077862
273,15.0,0.05,0,0.028379255455587223
274,19.0,0.05,0,0.030047579181185412
275,20.0,0.05,0,0.029080517706015704
276,20.0,0.05,0,0.029111620884373236
277,19.0,0.05,0,0.027091596650555574
278,18.0,0.05,0,0.029177387709821565
279,18.0,0.05,0,0.02893580272848982
280,19.0,0.05,0,0.029810917138134645
281,19.0,0.05,0,0.032304511694937484
282,17.0,0.05,0,0.0280842387617884
283,15.0,0.05,0,0.030833318229877515
284,15.0,0.05,0,0.03050828077630159
285,15.0,0.05,0,0.03116227809156967
286,20.0,0.05,0,0.029401139048880313
287,17.0,0.05,0,0.030588045363752453
288,16.0,0.05,0,0.029967837267563146
289,19.0,0.05,0,0.030259391774852124
290,19.0,0.05,0,0.032606666176579896
291,19.0,0.05,0,0.03218244552411035
292,14.0,0.05,0,0.03321842080115833
293,19.0,0.05,0,0.0303409220617733
294,19.0,0.05,0,0.030980226486060542
295,17.0,0.05,0,0.030777073504662588
296,21.0,0.05,0,0.02793524207452087
297,17.0,0.05,0,0.03010770703487495
298,21.0,0.05,0,0.028314464491468728
299,20.0,0.05,0,0.030579205773220604
