episode,score,epsilon,budget,uncertainty
41,-17.0,0.5737900000019397,49685,0.03072738867873947
42,-19.0,0.5617100000019947,49674,0.03108859159952856
43,-20.0,0.549990000002048,49664,0.030085279555028183
44,-18.0,0.5378800000021031,49656,0.03000047572978413
45,-17.0,0.5237400000021675,49642,0.030582682849527133
46,-20.0,0.5111600000022247,49637,0.02923464443514624
47,-20.0,0.4996900000022752,49634,0.027847820156377292
48,-17.0,0.4879000000022634,49625,0.029094292367733476
49,-20.0,0.4753900000022509,49619,0.02877260460819808
50,-18.0,0.4609700000022365,49611,0.030041949392794327
51,-18.0,0.4454000000022209,49608,0.028511314717983956
52,-16.0,0.43124000000220675,49603,0.027907903738057446
53,-19.0,0.4193900000021949,49601,0.026515483664729896
54,-18.0,0.4029200000021784,49591,0.02914623488367009
55,-19.0,0.3877100000021632,49585,0.02842393869748137
56,-16.0,0.3701000000021456,49575,0.02821023083758138
57,-17.0,0.3565800000021321,49569,0.025431285455399993
58,-14.0,0.3368900000021124,49557,0.027650731295387893
59,-16.0,0.319530000002095,49551,0.027056427291204964
60,-18.0,0.30325000000207875,49535,0.029967621718796487
61,-21.0,0.2898000000020653,49528,0.02812329654341224
62,-20.0,0.2747000000020502,49517,0.028052750815458546
63,-15.0,0.2551000000020306,49499,0.028689886337592816
64,-16.0,0.23757000000201306,49489,0.028852923329814914
65,-11.0,0.21069000000198618,49460,0.03042015055169551
66,-14.0,0.18720000000196269,49448,0.028713318507598215
67,-10.0,0.15934000000193482,49425,0.02880775908143437
68,-15.0,0.13750000000191298,49391,0.029115324438039568
69,-7.0,0.10575000000190794,49352,0.029231768134233404
70,-15.0,0.08461000000191614,49314,0.02970125160456257
71,-13.0,0.05890000000192361,49287,0.02744775006715288
72,-10.0,0.05,49267,0.027007479023501747
73,-9.0,0.05,49227,0.027739840544509807
74,-12.0,0.05,49184,0.029405696297563972
75,-11.0,0.05,49155,0.0267898472471798
76,-8.0,0.05,49117,0.027411562949403008
77,-13.0,0.05,49087,0.027131499193919866
78,-8.0,0.05,49058,0.02587951834580517
79,-13.0,0.05,49025,0.026154756909980197
80,-11.0,0.05,49009,0.022901139771972626
81,-9.0,0.05,48980,0.02334454963420285
82,-13.0,0.05,48944,0.02443169526777359
83,-11.0,0.05,48884,0.025009400260007607
84,-9.0,0.05,48836,0.02419599371286608
85,-12.0,0.05,48768,0.027374733938568836
86,-10.0,0.05,48725,0.024356456806112047
87,-8.0,0.05,48691,0.0226982924153797
88,-8.0,0.05,48622,0.02653521272903395
89,-3.0,0.05,48582,0.022570053244891683
90,-9.0,0.05,48535,0.025129441039535273
91,-6.0,0.05,48487,0.023912746971533165
92,1.0,0.05,48447,0.022659893381332157
93,1.0,0.05,48410,0.020750142067471056
94,-7.0,0.05,48370,0.022339541083290674
95,-6.0,0.05,48288,0.023747095084942056
96,-6.0,0.05,48254,0.020583226428438444
97,-1.0,0.05,48041,0.03336150339784599
98,-1.0,0.05,47980,0.021849570738659493
99,-3.0,0.05,47860,0.025496796969691392
100,4.0,0.05,47845,0.018479017436426985
101,-4.0,0.05,47699,0.02852322870403267
