episode,score,epsilon,budget,uncertainty
0,21.0,0.983970000000073,48370,0.19912854926843046
1,21.0,0.9676300000001473,46736,0.18393523085091806
2,21.0,0.9512900000002217,45102,0.21685515594015506
3,21.0,0.934950000000296,43468,0.24515936935874502
4,21.0,0.9186100000003704,41834,0.23404195228069474
5,21.0,0.9022700000004448,40200,0.23088597955872991
6,21.0,0.8859300000005191,38566,0.24157561477606562
7,21.0,0.8695900000005935,36932,0.24318937943607677
8,21.0,0.8532500000006679,35298,0.2354238437650545
9,21.0,0.8369100000007422,33664,0.2228006914604542
10,21.0,0.8205700000008166,32030,0.21995998339013925
11,21.0,0.804230000000891,30396,0.24209070501158259
12,21.0,0.7878900000009653,28762,0.23745538107366865
13,21.0,0.7715500000010397,27128,0.2287988609097433
14,21.0,0.755210000001114,25494,0.2285483842635826
15,21.0,0.7388700000011884,23860,0.2237687129778115
16,21.0,0.7225300000012628,22226,0.2161909469849039
17,21.0,0.7061900000013371,20592,0.21193906520761213
18,21.0,0.6898500000014115,18958,0.2110718872986342
19,21.0,0.6735100000014859,17324,0.21029437761958986
20,21.0,0.6571700000015602,15690,0.20666957393087984
21,21.0,0.6408300000016346,14056,0.20066866237154934
22,21.0,0.624490000001709,12422,0.19775023414426218
23,21.0,0.6081500000017833,10788,0.19411770574465814
24,21.0,0.5918100000018577,9154,0.19119334955000966
25,21.0,0.575470000001932,7520,0.18646592764477982
26,21.0,0.5591300000020064,5886,0.18025474253964394
27,21.0,0.5427900000020808,4252,0.17484068872368322
28,21.0,0.5264500000021551,2618,0.1744373791840844
29,21.0,0.5101100000022295,984,0.17259551495806094
30,-9.0,0.49313000000226864,0,0.16995748734481203
31,-21.0,0.485490000002261,0,0.17401472270410723
32,-19.0,0.47485000000225036,0,0.1695612222446423
33,-21.0,0.4672100000022427,0,0.1681246089588129
34,-21.0,0.4595700000022351,0,0.1655116413003175
35,-21.0,0.45133000000222684,0,0.16047874469201542
36,-21.0,0.4436900000022192,0,0.16029739583701053
37,-21.0,0.43454000000221005,0,0.15488896689942624
38,-21.0,0.4269000000022024,0,0.15685383457670973
39,-21.0,0.41926000000219477,0,0.16190073189584062
40,-21.0,0.41134000000218685,0,0.16572530041778027
41,-21.0,0.4037000000021792,0,0.1648865562731995
42,-21.0,0.39606000000217156,0,0.16203608452610632
43,-21.0,0.38795000000216345,0,0.15858417494927618
44,-21.0,0.3803100000021558,0,0.156671636723255
45,-21.0,0.37205000000214755,0,0.15002793800672087
46,-21.0,0.3638100000021393,0,0.15448135564338814
47,-21.0,0.35497000000213047,0,0.15447281180497477
48,-20.0,0.34576000000212126,0,0.1530368122050739
49,-21.0,0.33754000000211304,0,0.15346881369278378
50,-20.0,0.3282000000021037,0,0.14464648959787296
51,-20.0,0.317530000002093,0,0.14372671183265026
52,-20.0,0.30864000000208414,0,0.1303476989353065
53,-19.0,0.298530000002074,0,0.12932933262677387
54,-21.0,0.2880100000020635,0,0.13406053801623133
55,-20.0,0.27686000000205235,0,0.14206874839660832
56,-21.0,0.26834000000204383,0,0.13973413924621025
57,-20.0,0.2596300000020351,0,0.13249653803631578
58,-20.0,0.25098000000202647,0,0.128761773259309
59,-20.0,0.24176000000201725,0,0.12744544658187673
60,-21.0,0.23303000000200852,0,0.12984792800259617
61,-19.0,0.22147000000199696,0,0.1301836641473135
62,-21.0,0.21207000000198756,0,0.1296452057488421
63,-21.0,0.20323000000197872,0,0.13183641704262922
64,-21.0,0.1953100000019708,0,0.12604411713064018
65,-21.0,0.18739000000196288,0,0.12148226690337513
66,-21.0,0.17887000000195435,0,0.11454194822641606
67,-21.0,0.1694300000019449,0,0.10975421317142703
68,-20.0,0.16010000000193558,0,0.11175969643927591
69,-21.0,0.15126000000192674,0,0.103683945495315
70,-21.0,0.14255000000191803,0,0.10170334122484778
71,-21.0,0.1343100000019098,0,0.09976452542016807
72,-20.0,0.12408000000190084,0,0.09674966494795864
73,-20.0,0.11251000000190532,0,0.09258780978755284
74,-19.0,0.10180000000190947,0,0.0955527188912048
75,-16.0,0.08694000000191524,0,0.10076471846575773
76,-21.0,0.07832000000191858,0,0.09117774036550881
77,-21.0,0.06719000000192289,0,0.09542696899253296
78,-19.0,0.056020000001922726,0,0.09340975968535713
79,-19.0,0.05,0,0.09211113543545738
80,-17.0,0.05,0,0.089819231344346
81,-20.0,0.05,0,0.08674170717446958
82,-15.0,0.05,0,0.09325546920724469
83,-16.0,0.05,0,0.09533968106770391
84,-19.0,0.05,0,0.0911055199021865
85,-18.0,0.05,0,0.08866493954944114
86,-19.0,0.05,0,0.08977595209012845
87,-17.0,0.05,0,0.0851701678893556
88,-18.0,0.05,0,0.0855564512706686
89,-16.0,0.05,0,0.08350907875234094
90,-17.0,0.05,0,0.08298504914970904
91,-18.0,0.05,0,0.08717133829831761
92,-16.0,0.05,0,0.09446383053413765
93,-14.0,0.05,0,0.09293880578901233
94,-13.0,0.05,0,0.08547465833263035
95,-16.0,0.05,0,0.07918253777920858
96,-7.0,0.05,0,0.0875157527083845
97,-17.0,0.05,0,0.09848612072901466
98,-16.0,0.05,0,0.10475222638291296
99,-15.0,0.05,0,0.10104739349303081
100,-16.0,0.05,0,0.10258578034672232
101,-12.0,0.05,0,0.09749202489998383
102,-11.0,0.05,0,0.08787370325974898
103,-16.0,0.05,0,0.08605207306110357
104,-14.0,0.05,0,0.0845574983875226
105,-17.0,0.05,0,0.08000989684507974
106,-4.0,0.05,0,0.07576368197086845
107,-11.0,0.05,0,0.06689972309684508
108,-11.0,0.05,0,0.05909017740887589
109,-13.0,0.05,0,0.060965244620463814
110,-10.0,0.05,0,0.05444800603488293
111,-14.0,0.05,0,0.049305302324253376
112,-15.0,0.05,0,0.04821753164698534
113,-7.0,0.05,0,0.04575736444151915
114,-16.0,0.05,0,0.04320364540116176
115,-11.0,0.05,0,0.04486658190900811
116,-10.0,0.05,0,0.04589979801157792
117,-14.0,0.05,0,0.04443890499220027
118,-15.0,0.05,0,0.04534257220290246
119,-13.0,0.05,0,0.04398221120809525
120,-6.0,0.05,0,0.040359673524491504
121,-12.0,0.05,0,0.04473293684321486
122,-14.0,0.05,0,0.0439298737150657
123,-9.0,0.05,0,0.040961850177087006
124,-9.0,0.05,0,0.03951784968698599
125,-5.0,0.05,0,0.04146319557582712
126,4.0,0.05,0,0.05204093381934972
127,-5.0,0.05,0,0.048082226213446
128,-4.0,0.05,0,0.04045333781085565
129,7.0,0.05,0,0.040100081048353484
130,-2.0,0.05,0,0.0383927881957712
131,1.0,0.05,0,0.03874114803380066
132,7.0,0.05,0,0.0398316239745776
133,1.0,0.05,0,0.04043052804871055
134,1.0,0.05,0,0.03951070956695457
135,9.0,0.05,0,0.042214955240964636
136,16.0,0.05,0,0.04524759090586987
137,17.0,0.05,0,0.044470550110723386
138,12.0,0.05,0,0.041580508149116104
139,1.0,0.05,0,0.03936283449194326
140,-1.0,0.05,0,0.04219748750076205
141,7.0,0.05,0,0.036397501174470666
142,-5.0,0.05,0,0.03775204362445281
143,5.0,0.05,0,0.03588819938373031
144,6.0,0.05,0,0.036024524999443835
145,11.0,0.05,0,0.034859393713284385
146,7.0,0.05,0,0.0299203457235882
147,12.0,0.05,0,0.02952841744295779
